ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
NorOriente,0,,Garaje(s),Calentador,,80,1,1 a 8 anos,Venta,5500006,Medellin,"EXCELENTE ZONA EN MEDELLIN BARRIO MANRIQUE CUENTA CON 3 ALCOBAS, 1 BANO, PARQUEADERO PARA CARRO PEQUENO, SALA, COMEDOR, COCINA SEMI INTEGRAL, CABLEADO ELECTRICO SEGUN NORMAR RETIE, RED DE GAS. QUEDA A UNA CUADRA DE LA CARRETERA DE GUARNE LA CUAL LE DA FACIL ACCESO A TODO. A 10 MINUTOS DE EL CENTRO DE MEDELLIN ",Manrique,,3006473,Emmanuel  Thomas Espinal ,,1,1,6.265510082,-75.5517807,Manrique,14,CALLE 70A  42 10 ,6151897,Casa,Used,,,,3,180000000,,3,5500103
SurOccidente,230000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia, Zonas Verdes","Bano Auxiliar, Bano de Servicio, Calentador, Citofono, Comedor auxiliar, Cuarto de Servicio, Cuarto de Servicio, Estudio, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",126,4,Mas de 30 anos,Venta,5500006,Medellin,"venta Casa en Belen La Mota,  en excelente cerca al club del rodeo,  a la clinica de las America,  al centro comercial Arcadia,  el Mall comercial de la mota,  a la 80 la casa consta de sala comedor,  cocina sencilla,  bano,  alcoba de servicio con bano,  patio,  En el 3 alcobas y dos banos en las habitaciones,  en el tercer nivel cuenta con la zona de estudio o tambien puede ser para zona de entretenimiento. El parqueadero esta ubicado a la entrada de la casa,  y el otro parqueadero comun asignado..",La Mota,,577467,Nipra Inversiones Inmobiliarias,,3,2,6.211979389,-75.59532928,La Mota,27,Diagonal 75d numero 1-121,6155449,Casa,Used,,,,4,450000000,,5,5500105
NorOccidente,255000,,"En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia","Cocina Integral, Estudio, Hall de Alcobas, Patio","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",150,3,16 a 30 anos,Venta,5500006,Medellin,Quieres un espacio para disfrutar en familia Te cuento que esta espectacular casa cuenta con un area de 150m2 con sala de recibo sala estar comedor biblioteca cocina integral y bano en el primer nivel y en el segundo nivel tiene hall de alcobas patio de ropas 3 alcobas la principal con vestier y bano y bano de alcobas Cuenta con dos garajes paralelos en una unidad residencial muy exclusiva con porteria permanente salon de juegos y cancha multiple,La Pilarica,,12158,Heliana Zapata,,,2,6.273505688,-75.58734131,La Pilarica,8,la pilarica,6151215,Casa,Used,,,,3,410000000,,4,5500104
SurOriente,1800000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Oficina de negocios, Parqueadero Visitantes, Piscina, Terraza, Vigilancia, Vivienda Bifamiliar, Zonas Verdes","Aire Acondicionado, Alarma, Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Citofono, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano",450,6,9 a 15 anos,Venta,5500006,Medellin,"Hermosa casa en el sector de San Lucas un lugar muy exclusivo con un terreno de 570 metros cudrados,  450 metros construidos aproximadamente unidad solo con 6 casas  la casa tiene piscina privada,  5 alcobas (principal con turco y jacuzzi),  alcoba de servicio completa,  6 banos,  sala comedor,  piso en marmol y madera laminada,  cocina integral,  4 parqueaderos,  estrato 6..",San Lucas,,84719,Tus Inmuebles Venta de Propiedad Raiz,,1,4,6.180895329,-75.56814575,San Lucas,0,calle 20asur 22A- 275,5252902,Casa,Used,,,,5,1900000000,,6,5500102
Occidente,0,,"Circuito cerrado de TV, Garaje(s), Oficina de negocios, Vigilancia","Alarma, Bano Auxiliar, Bano de Servicio, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",168,3,9 a 15 anos,Venta,5500006,Medellin,"Casa de 168 metros cuadrados (PRIMER PISO) en Laureles barrio Florida Nueva con 3 habitaciones,  alcoba de servicio completa,  sala comedor,  cocina integral,  3 banos,  4 closet,  piso en ceramica,  2 patios,  sala de tv,  con garaje,  estrato 4. Cerca ha dos cuadras de la avenida San Juan,  a una cuadra de carrera 70,  Homecenter de San Juan,  Jumbo,  Makro,  unidad deportiva Atanasio Girardot..",Florida Nueva,,84719,Tus Inmuebles Venta de Propiedad Raiz,,1,1,6.252150059,-75.58724976,Florida Nueva,17,Calle 45E 70-47,5417540,Casa,Used,,,,4,670000000,,4,5500106
SurOccidente,240000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Oficina de negocios, Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Vivienda Bifamiliar, Vivienda Multifamiliar, Zonas Verdes","Balcon, Bano Auxiliar, Citofono, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",250,3,9 a 15 anos,Venta,5500006,Medellin,"Hermosa casa en Belen Loma De Los Bernal de 250 metros cuadrados con: 3 alcobas (principal con bano y vestier),  3 banos,  sala comedor,  cocina integral,  patio grande,  sala de television,  oficina independiente,  piso en porcelanato,  parqueadero,  estrato 5.  La unidad tiene piscina para adulto y para nino,  juegos infantiles,  vigilancia 24 horas,  circuito cerrado de television por toda la unidad y esta ubicada cerca del colegio San Carlos y la carrera 80..",Loma de los Bernal,,84719,Tus Inmuebles Venta de Propiedad Raiz,,1,1,6.222298622,-75.59962463,Loma de los Bernal,18,calle 15a 79-153,5701075,Casa,Used,,,,3,700000000,,5,5500105
SurOccidente,190000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Gimnasio, Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia, Zonas Verdes","Alarma, Balcon, Bano Auxiliar, Citofono, Cocina Integral, Comedor auxiliar, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Trans. Publico cercano, Zona Residencial",80,3,9 a 15 anos,Venta,5500006,Medellin,"Casa de tres niveles en Belen loma de los Bernal de 80 metros cuadrados con: Sala comedor,  cocina integral,  red de gas,  3 habitaciones,  tres banos,   zona de ropas independientes,  piso en ceramica,  parqueadero comun,  estrato 4. La unidad tiene vigilancia 24 horas,  circuito cerrado de television,  juego para ninos,  unidad muy tranquila con excelente trasporte publico..",Loma de los Bernal,,84719,Tus Inmuebles Venta de Propiedad Raiz,,1,1,6.220935345,-75.60720825,Loma de los Bernal,18,Calle 8 84F -155,5766224,Casa,Used,,,,3,298700000,,4,5500105
SurOriente,0,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia, Zonas Verdes","Bano Auxiliar, Calentador, Chimenea, Citofono, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",260,5,9 a 15 anos,Venta,5500006,Medellin,"Casa campestre ubicada en el Poblado Sector Cola Del Zorro una casa para descansar,  disfrutar en familia y de la naturaleza con: Una alcoba principal con bano y dos vestier independientes muy amplios,  tiene 4 habitaciones con sus closet,  mansarda,  y banos auxiliaries,  salon con chimenea,  sala comedor,  terraza,  cocina integral,  garaje para 4 vehiculos,  cuarto util,  alcoba de servicio completa,   jardines y arboles frutales. Cerca Colegio San Jose de la Salle,  Colegio nuestra senora de la provincia.",El Poblado,,84719,Tus Inmuebles Venta de Propiedad Raiz,,1,4,6.205560207,-75.54991913,El Poblado,15,Calle 9a 10-101,5975228,Casa,Used,,,,5,1800000000,,6,5500102
SurOriente,624000,,"Circuito cerrado de TV, En conjunto cerrado, Jardin, Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Chimenea, Citofono, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",290,5,9 a 15 anos,Venta,5500006,Medellin,"impecable casa en 2 niveles,  sector la Calera hacia Palmas,  3 alcobas cada una con bano,  alcoba de servicio con bano,  biblioteca,  bano social,  sala,  comedor,  chimenea,  cocina integral,  zona de ropas,  balcon,  terraza,  zona verde,  la casa cuenta con muy buena iluminacion,  buena ubicacion dentro de la unidad sin ruido,  la unidad,  piscina,  salon social,  juegos ninos,  turco,  buenas alternativas de acceso,  en su entorno encontramos centros comerciales,  clinicas,  iglesia,  mall,  restaurantes..",La Calera,,87061,Martha Elena Mesa,,2,4,6.190392017,-75.56137085,La Calera,19,carerra 11 calle 9a,5609539,Casa,Used,,,,4,1250000000,,6,5500102
NorOriente,0,,,,,80,1,16 a 30 anos,Venta,5500006,Medellin,Casa de tercer piso con cuatro habitaciones sala comedor grande cocina grande patio grande con posibilidad de montar placa facil,Manrique,,1562929,Alejo Botero,,,,6.265941143,-75.55250549,Manrique,14,calle71#42-119,6154520,Casa,Used,,,,4,170000000,,3,5500103
SurOriente,670000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Salon Comunal, Terraza, Vigilancia, Vista panoramica, Zonas Verdes","Alarma, Balcon, Bano Auxiliar, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Estudio, Hall de Alcobas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",245,5,16 a 30 anos,Venta,5500006,Medellin,"Casa para la venta en el sector de San Lucas el Poblado,  cuenta con 2 niveles,  amplios y comodos espacios,  buena iluminacion natural,  cuarto y bano de servicio,  zona verde,  habitacion principal con mansarda y doble vestier. Unidad cerrada con grandes zonas verdes,  chancha multiple y zona bbq. Sector estrategico cerca al colegio Montessori. 473-8791.",San Lucas,,186643,Arrendamientos y Avaluos Umbral S.A.S,,,2,6.178404808,-75.56163788,San Lucas,26,CARRERA 20   20 SUR - 44,6154489,Casa,Used,,,,3,1153092500,,6,5500102
,0,,"Acceso Pavimentado, Garaje / Parqueadero(s), Garaje(s)","Bano Auxiliar, Bano Independiente, Calentador, Cocina Integral, Estudio, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Trans. Publico cercano",140,2,,Venta,5500006,Medellin,"Apartamento remodelado ubicado en primer piso en propiedad horizontal. area 140 metros,  4 alcobas,  estudio,  3 banos,  2 patios,  Cocina integral,  sala garaje.  Ideal para oficina,  empresa o vivienda familiar.  Cerca a la Clinica Saludcoop de la 80 .",,,1649321,Habitar Propiedad Raiz,,1,1,6.225758076,-75.59971619,,23,Carrera 79A 20A-30,6154445,Casa,Used,,,,3,400000000,,4,0
SurOriente,217862,,Piscina,,"Trans. Publico cercano, Zona Residencial",74,2,16 a 30 anos,Venta,5500006,Medellin,"CASA PARA VENTA EN LA LOMA DEL INDIO  3 alcobas 2 banos,  sala comedor,  cocina integral,  2 niveles patio grande con domo,  posibilidad de ampliacion parqueadero,  Unidad Cerrada con piscina,  juegos infantiles,  salon social,  2 porterias..",San Diego,,426487,Arrendamientos Espacios,,1,1,0,0,San Diego,11,calle b 31,5966306,Casa,Used,,,,3,310000000,,4,5500102
Occidente,0,,"Garaje(s), Jardin","Bano Auxiliar, Calentador, Cocina Integral, Comedor auxiliar, Deposito / Bodega, Estudio, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",250,3,16 a 30 anos,Venta,5500006,Medellin,CASA MUY BIEN UBICADA -EN PERFECTO ESTADO,La Castellana,,1893556,RAMIRO  ISAZA,,2,,0,0,La Castellana,14,TV 39 25-10,6154101,Casa,Used,,,,4,850000000,,5,5500106
Occidente,0,,Terraza,"Balcon, Bano Auxiliar, Cocina Integral, Comedor auxiliar, Hall de Alcobas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",335,4,Mas de 30 anos,Venta,5500006,Medellin,"Codigo Arrendamientos Santa Fe: V9861. Propiedad ubicada en La America,  con facil acceso al servicio de transporte publico y principales vias de la ciudad como la Avenida San Juan,  esta cerca del Colegio la Presentacion,  la Iglesia de La  America y a tiendas D1..",La America,,1851525,Arrendamientos Santa Fe,,1,,6.252027035,-75.60593414,La America,22,Carrera 88 No. 44-84,6154089,Casa,Used,,,,6,850000000,,4,5500106
SurOriente,0,,,"Bano Auxiliar, Cuarto de servicio, Estudio, Patio, Zona de lavanderia",,240,4,16 a 30 anos,Venta,5500006,Medellin,Casa ubicada en conjunto cerrado sector la superior Cuenta con un patio de 58 mtrs sector seguro tranquilo fresco y silencioso Cuarto principal con Jacuzzi sala y comedor independientes pisos de madera cocina amplia sala de television,El Poblado,,1319895,sebastian correa,,,2,6.204424858,-75.5550766,El Poblado,8,Ingresa la dirección de tu inmueble,6153948,Casa,Used,,,,3,800000000,,6,5500102
SurOriente,1100000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Vigilancia, Vivienda Bifamiliar, Vivienda Multifamiliar, Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Chimenea, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",380,6,16 a 30 anos,Venta,5500006,Medellin,"Casa en venta en el Poblado,  San Lucas,  cerca al Mall,  unida campestre de facil acceso  Excelente casa totalmente reformada,   muy iluminada,  de 3 niveles con acceso por el segundo nivel.  En el nivel 2 (nivel de acceso) encontarmos zona social con doble salon y chimenea,  comedor,  cocina abierta,  alcoba de servicio,  zona de ropas .  En el tercer nivel (solo subiendo un piso) encontramos 4 habitaciones cada una con bano y vestier y estudio.  El el primer nivel (basement) encontramos una amplia hab.",El Poblado,,2524744,RICARDO ANGEL B.,,1,4,6.179820538,-75.56754303,El Poblado,25,El Poblado San Lucas Villa Maria casa 110,6151803,Casa,Used,,,,4,1580000000,,6,5500102
NorOriente,0,,,"Balcon, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",82,1,16 a 30 anos,Venta,5500006,Medellin,"Lindo inmueble tipo colonial, 2do piso con acabados en madera Roble, techo en teja de barro, interior molduras cielo raso, cocina integral, 3 habitaciones, el patio esta cubierto pero puede abrirse si es su deseo, en plena via arteria CR44, multiples rutas de trasporte publico, cerca a la iglesia del Buen Pastor, supermercados, CC Gardel - Mall Gastronomico, estacion de servicios Terpel, sistema bancario, Estaciones Palos Verdes-Gardel del MetroPlus entre otras comodidades. Papeles al dia.",Manrique,,3007522,David B,,2,,0,0,Manrique,11,CR 44 CL 70,6153733,Casa,Used,,,,3,190000000,,3,5500103
NorOccidente,298000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Vigilancia, Vista panoramica, Zonas Verdes","Bano Auxiliar, Calentador, Citofono, Cocina Integral, Cocina tipo Americano, Despensa, Estudio, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",120,3,16 a 30 anos,Venta,5500006,Medellin,"Venta casa unidad cerrada Calasanz,  Medellin. Area 120 mts,  casa de 2 niveles,  salon comedor,  sala de estudio,  mueble de biblioteca,  cocina integral,  patio grande,  parqueadero privado,  estrato 5,  unidad con amplias zonas verdes,  zonas infantiles,  zonas deportivas. Precio negociable. Se escuchan ofertas.",,,684002,GRUPO INMOBILIARIO SALEM,,1,1,6.260915756,-75.59898376,,24,Calle 51 # 83_96,5970598,Casa,Used,,,,4,415000000,,5,5500104
SurOriente,0,,"Senderos ecologicos, Terraza","Balcon, Cableado de Red, Cocina Equipada, Cocina tipo Americano, Estudio, Hall de Alcobas, Instalacion de gas, Parqueadero interno, Piso en Baldosa /  Marmol","Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",500,6,16 a 30 anos,Venta,5500006,Medellin,"ESPECTACULAR CASA  CON  GENEROSOS ESPACIOS,  ACABADOS MODERNOS Y ESPECTACULAR ZONA VERDE UBICADA EN UN EXCLUSIVO SECTOR DEL ALTO DE PALMAS. Puntos de referencia: a 7 minutos del mall Indiana,  a 10 minutos del aeropuerto,  cerca de; bancos,  restaurantes,  supermercados,  colegio,  transporte publico. El sector  residencial se caracteriza por sus hermosos alrededores naturales y su seguridad. La casa tiene 4 habitaciones tres de ellas con bano y vestier,  sala comedor con amplios espacios,  espectacular jardin privado,  zona de BBQ,  espectacular terraza en zona social de la casa,  cocina abierta tipo americana,  estar de television con bano,  quiosco,  cancha de basquetbol,  casa de mayordomo,  pesebrera. La casa tiene detalles exclusivos y acabados modernos,  sumamente independiente,  sin registro visual de vecinos,  espacios abiertos e integrados..",,,530834,RENTARAIZ SOLUCIONES INMOBILIARIAS SAS,,,10,6.239999771,-75.56500244,,19,alto de palmas  se encuentra  cerca al antiguo peaje de palmas,5888964,Casa,Used,,,,4,2700000000,,4,5500102
SurOriente,450000,,"Acceso Pavimentado, Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Gimnasio, Jardin, Piscina, Porteria / Vigilancia, Terraza, Vigilancia privada 24*7, Zona Infantil, Zonas Verdes","Balcon, Citofono, Cocina Equipada, Comedor, Cuarto de Servicio, Estudio, Hall de Alcobas, Parqueadero interno, Piso en Baldosa /  Marmol, Zona de BBQ","Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Sobre via secundaria, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",300,4,16 a 30 anos,Venta,5500006,Medellin,"ESPECTACULAR CASA UBICADA EN UNO DE LAS UNIDADES CON MEJOR UBICACION Y MAS EXCLUSIVAS DEL SECTOR. Puntos de referencia: a 1 minutos del centro comercial oviedo,  a solo 8 minutos del centro comercial el tesoro, a 2 minutos del centro comercial santa fe cerca a: transporte integrado metro,  supermercados,  bancos,  restaurantes,  universidad,  colegio,  iglesia,  2 rutas de acceso. El conjunto residencial se caracteriza por el contacto con la naturaleza y sus hermosos alrededores,  tiene; piscina climatizada de adultos y ninos,  turco,  gimnasio,  salon social,  juegos infantiles,  seguridad las 24 horas. La casa tiene excelentes y generosos espacios 4 habitaciones la principal con bano y vestier ,  tiene tambien cocina independiente ,  sala estar de television,  sala comedor,  zona del servicio,  parqueadero cubierto. Caracteristicas: privacidad,  generosos espacios,  tranquilidad,  acabados modernos,  cerca a sectores comerciales.",,,530834,RENTARAIZ SOLUCIONES INMOBILIARIAS SAS,,,2,6.198999882,-75.5739975,,23,"aldea de Rio bamba Calle 6S, Cra 43C #4 Su",5865942,Casa,Used,,,,4,800000000,,6,5500102
