ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Suroriente,500000,"gimnasio, salon comunal, zona para ninos","area lote 287 m2, area terraza/balcon 1 m2, banos de servicio, circuito cerrado de tv, deposito o cuarto util, jardin, parqueadero visitantes, con terraza, conjunto cerrado, terraza/balcon terraza, vigilancia 24hrs","citofonos, cocina tipo americano, cocina integral, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, zona de lavanderia, fondo 0 m, instalacion de gas natural, closets 2, numero de lineas telefonicas 0, calentador gas, tipo de casa condominio, tipo de cocina mixta, tipo de comedor comedor independiente, deposito 0, tipo de parqueadero independiente, tipo acabado de piso marmol, tipo de piso en alcobas madera, tipo de piso en sala marmol, vista exterior","cerca centros comerciales, cerca transporte publico, sobre via principal",287,5,Más de 20 años,venta,3,Medellin,"Casa en unidad cerrada sector Los Balsos cerca a Isa y al Colegio la Colina, sector exclusivo, facil acceso desde via principal y a rutas de transporte. Ambiente tranquilo con mucha zona verde, de poco flujo vehicular, transito de solo residentes. Piso en marmol y madera, cuatro niveles, hall de acceso, sala y comedor independientes con chimenea, estudio, estar de tv. 4 alcobas con baño y tina en la principal. Cocina integral, terraza descubierta y con vista a zona verde, vigilancia 24horas",EL POBLADO,2669,PROINTEGRAL SA,,3,6.201524,-75.572174,EL POBLADO,,,687-1478356,Casa,Usado,0,0,4,870000000,Suroriente,6,38
Suroriente,577000,"cancha(s) de basket, cancha(s) de futbol, gimnasio, salon comunal, zona para ninos, zonas verdes","area terraza/balcon 1 m2, circuito cerrado de tv, piscina, conjunto cerrado, terraza/balcon balcon, vigilancia 24hrs","citofonos, cuarto de servicio, parqueadero cubierto, sauna / turco, zona de lavanderia, instalacion de gas natural, closets 2, calentador gas, tipo de casa condominio, tipo de comedor sala comedor, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso marmol, tipo de piso en alcobas marmol, tipo de piso en comedor marmol, tipo de piso en sala marmol, vista exterior",,325,4,Entre 10 y 20 años,venta,3,Medellin,"Casa amplia e iluminada, buena ubicacion cuenta con sala-comedor, cocina integral con meson en granito, estar de tv, tres alcobas con closet, vestier y baño, closet de linos, alcoba de servicio, cuatro parqueaderos, dos cubiertos y un cuarto util.
Conjunto cerrado con citofono, circuito cerrado tv, piscina, sauna, turco, gimnasio, salon social, parque infantil, placa deportiva, zona verde, vigilancia y porteria 24 h.",EL POBLADO,2669,PROINTEGRAL SA,,4,6.2032657,-75.570984,LA FLORIDA,,,687-I1882913,Casa,Usado,0,0,3,940000000,Suroriente,6,38
Noroccidente,0,,,"tipo de casa tradicional, tipo acabado de piso baldosa, tipo de piso en alcobas baldosa",,260,3,Entre 10 y 20 años,venta,3,Medellin,"casa unifamiliar en dos niveles, cinco alcobas , esquinera , sitio tranquilo",Santa Monica,3497,URIVENTAS S.A.S,,1,6.2490826,-75.61483,BELENCITO,,,4855-8805,Casa,Usado,0,0,5,650000000,Noroccidente,4,35
Noroccidente,0,,,tipo de casa tradicional,,230,3,Más de 20 años,Venta y Arriendo,3,Medellin,"Casa disponible de 230 M² para venta y arriendo tiene 3 alcobas, 3 baños, cocina con gas, horno, calentador a gas, sala, comedor, estudio-biblioteca, patio, jardín, parqueadero.
casa con muy buenos acabados y buenas rutas de transporte.
Favor comunicarse al 310 – 473 – 11 - 45
",LAURELES,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,,1,6.243627,-75.60035,LAS ACACIAS,,,2511-M2002751,Casa,Usado,4000000,4000000,3,690000000,Noroccidente,5,35
Noroccidente,0,sobre via principal,"area lote 248.40 m2, vista panoramica, conjunto cerrado","instalacion de gas natural, closets 0, numero de lineas telefonicas 0, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, tipo de estufa electrica, tipo de parqueadero propio, vista exterior",,500,4,Más de 20 años,venta,3,Medellin,"Casa disponible para venta y arriendo tiene 5 alcobas, 4 baños, cocina integral, calentador a gas, sala, comedor, sala comedora, estudio-biblioteca, sala tv, jacuzzi, patio, parqueadero, cuarto útil. casa de dos niveles muy iluminada con parqueadero para visitantes. ubicada cerca CC Unicentro.",CONQUISTADORES,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,,3,6.2481565,-75.58473,CONQUISTADORES,,,2511-I1866702,Casa,Usado,0,0,5+,950000000,Noroccidente,5,35
Suroriente,646000,"cancha(s) de basket, salon comunal, zona para ninos, zonas verdes","piscina, conjunto cerrado, terraza/balcon terraza, vigilancia 24hrs","citofonos, estudio o biblioteca, zona de lavanderia, instalacion de gas natural, calentador electrico, tipo de casa tradicional, tipo de comedor sala comedor",,236,4,Entre 10 y 20 años,venta,3,Medellin,"Casa en venta, comoda e iluminada, ubicado en el sector del Tesoro. Cuenta con excelentes rutas de acceso. Cerca al Centro Comercial el Tesoro.",El Tesoro,3260,Arrendamientos y Avaluos Umbral,,3,6.1982346,-75.558105,EL TESORO,,,3221-4624,Casa,Usado,,0,4,750000000,Suroriente,6,38
Noroccidente,,"cancha(s) de futbol, zonas verdes",terraza/balcon balcon,"calefaccion, comedor auxiliar, estudio o biblioteca, hall de alcobas, zona de lavanderia, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso marmol, tipo de piso en alcobas otro",sobre via principal,380,4,Más de 20 años,venta,3,Medellin,"Casa unifamiliar estadio con 380   mtrs construidos   y 241,28    mtrs de lote , a media cuadra del METRO    de la floresta , de la 80 hacia abajo , tiene 6  alcobas , garaje ,patio   zona verde atras , la casa es propia para vivienda , comercio o constuir ya que es ALTA MIXTURA , excelente transporte y comercio ,como bancos ,centros comerciales , restaurante y todo tipo de comercio ,puedo recibir 2 apartamentos de 300 millones parte de pago en zona occidente o carro alta gama.",EL VELODROMO,5479,ROMA PROPIEDADES SAS,,1,6.2567043,-75.596275,EL VELODROMO,,,11831-3082486,Casa,Usado,,0,5,1220000000,Noroccidente,5,35
Suroriente,,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca transporte publico, sobre via secundaria",zonas verdes,"alarma, chimenea, sauna / turco, zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, vista exterior",,559,3,Entre 5 y 10 años,venta,3,Medellin,"cuatrocientos setenta y dosmil sesenta y siete. Conaltura inmobiliaria ofrece casa en venta con dos niveles, cuatro alcobas mas una alcoba de servicio, tres baños mas uno de servicio, cocina integral, red de gas, zona de ropas, sala comedor, sala de estar, con un area de quinientos cincuenta y nueve mtsdos, garaje, porton en madera amplio. Ubicado en el sector de La Aguacatala, al lado de la Estación del metro, detras de Quiroestetic y con facil acceso a la Av. El Poblado, Av. Las Vegas y a l",Aguacatala,4508,CONALTURA INMOBILIARIA,,1,6.1965146,-75.577126,LA AGUACATALA,,,5606-1067,Casa,Usado,,0,4,2150000000,Suroriente,6,38
Suroccidente,0,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria","area terraza/balcon 5 m2, vista panoramica, terraza/balcon balcon","apto para ninos, equipado / amoblado, zona de lavanderia, instalacion de gas natural, numero de lineas telefonicas 1, se permite fumar, permite mascotas, calentador gas, tipo de casa tradicional, tipo de cocina lineal, tipo de comedor sala comedor, deposito 3, tipo de estufa gas, tipo acabado de piso baldosa, tipo de piso en alcobas baldosa, tipo de piso en comedor baldosa, tipo de piso en estudio baldosa, tipo de piso en sala baldosa, vista exterior",,120,2,Más de 20 años,Venta y Arriendo,3,Medellin,"apartamento en arriendo en Santa Fe, excelente ubicación, con vista panorámica.",SANTA FE,5537,Tu guia Inmobiliaria S.A.S.,,0,6.2211914,-75.58546,SANTA FE,,,12096-M2741611,Casa,Usado,1700000,1700000,3,280000000,Suroccidente,4,37
Noroccidente,,,,"estudio o biblioteca, parqueadero cubierto, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,210,4,Más de 20 años,venta,3,Medellin,"Casa primer piso con Garaje doble, 210 metros cuadrados, cuatro habitaciones, cuatro baños, sala, comedor, cocina integral, patio amplio, zona de ropas, excelente ubicación.","Occidente,La Floresta",4161,Inmobiliaria Alfa Finca Raiz,,2,6.2548227,-75.59891,LA AMERICA,,,277-1971130,Casa,Usado,,0,4,430000000,Noroccidente,4,35
Nororiente,,,terraza/balcon balcon,"parqueadero cubierto, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,288,3,Más de 20 años,venta,3,Medellin,"Casa en venta de tres niveles con terraza área total 288 m , construidos 216 m  y de terraza 72 m2, cuatro alcobas amplias, tres baños, sala y comedor independiente, cocina semi integral, balcón , star, closet, zona de ropas independiente ,parqueadero privado, amplios espacios, iluminada y ventilada","Centro,Prado Centro",4161,Inmobiliaria Alfa Finca Raiz,,1,6.257863,-75.55959,PRADO,,,277-1302770,Casa,Usado,,0,4,460000000,Nororiente,4,36
Noroccidente,,,terraza/balcon balcon,"parqueadero cubierto, zona de lavanderia, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,0,5,Más de 20 años,venta,3,Medellin,"Casa para la venta en Conquistadores cerca de la iglesia del verbo divino. Casa de 2 níveles. Área 129  m2  1er piso Sala, comedor, biblioteca, patio, alcoba de servicio, 2 baños, cocina muy buena   y garaje.  2do piso Hall, 4 alcobas, 3 baños y  balcón.  Es apta para vivienda u  oficinas. Frente 9,2  m y Fondo 14  m",LOS CONQUISTADORES,5546,Laurel Group Inmobiliaria,,1,6.2423463,-75.583916,LOS CONQUISTADORES,,,12154-3245418,Casa,Usado,,0,5,890000000,Noroccidente,5,35
Suroriente,510000,"salon comunal, sendero peatonal, zona de bbq, zona para ninos, zonas verdes","area lote 127 m2, acceso para discapacitados, circuito cerrado de tv, jardin, conjunto cerrado, numero de ascensores 0, terraza/balcon ninguno, vigilancia 24hrs","apto para ninos, calefaccion, citofonos, tipo de cortinas ninguna, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, closets 3, numero de lineas telefonicas 0, se permite fumar, calentador gas, tipo de casa condominio, tipo de cocina en u, tipo de comedor sala comedor, deposito 0, tipo de estufa gas, tipo de parqueadero propio, tipo acabado de piso madera, tipo de piso en alcobas madera, tipo de piso en comedor madera, tipo de piso en estudio madera, tipo de piso en sala madera, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",50,3,Más de 20 años,venta,3,Medellin,Casa unidad de 3o anos portera 24 horas 3 cuartos 3 banos 2 parqueaderos pisos en madera,POBLADO LA CONCHA,4455,JEDY STRATEGIES & CIA LTDA,,2,6.2098064,-75.55758,LAS LOMAS No.2,,,597-M2773324,Casa,Usado,0,0,3,530000000,Suroriente,6,38
Suroccidente,0,,,tipo de casa tradicional,,94,2,Entre 10 y 20 años,venta,3,Medellin,"Casa 94 M² de dos niveles disponible para venta tiene 4 alcobas, 2 baños, cocina corriente, gas natural, sala, comedor, patio, balcón, parqueadero, cuarto útil, ubicada en sector tranquilo y seguro. 
Favor comunicarse al 310 - 473 - 11- 45

",LOMA DE LOS BERNAL,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,,1,6.223269,-75.606895,LOMA DE LOS BERNAL,,,2511-M2003021,Casa,Usado,0,0,4,365000000,Suroccidente,4,37
Noroccidente,0,,,tipo de casa tradicional,,132,2,Entre 10 y 20 años,venta,3,Medellin,"Casa disponible de 132 M² para venta tiene 3 alcobas, 2baños, cocina con gas, horno, calentador a gas, sala-comedor, patio, 2 parqueadero.
casa en primer piso con muy buenos acabados y buenas rutas de transporte, ubicada cerca de la UPB.
Favor comunicarse al 310 – 473 – 11 - 45
",CONQUISTADORES,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,,2,6.248826,-75.586494,CONQUISTADORES,,,2511-M2002981,Casa,Usado,0,0,3,380000000,Noroccidente,4,35
Suroriente,460000,"gimnasio, salon comunal, zona para ninos, zonas verdes","circuito cerrado de tv, piscina, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","citofonos, cuarto de servicio, zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso laminado, tipo de piso en alcobas laminado",,215,4,Entre 0 y 5 años,venta,3,Medellin,"Casa de dos niveles con terraza hacia el jardin. Diseno de cocina abierta, tres alcobas cada una con bano. Ubicado en exclusivo sector de Envigado. Sitio campestre con multiples servicios. Cerca al Mall San Lucas, Mall la Sebastiana, City Plaza, colegios, iglesias entre otros. Facilidades de acceso por San Lucas y la Loma del Chocho.",San Lucas,3260,Arrendamientos y Avaluos Umbral,,2,6.1698885,-75.56479,EL DIAMANTE No.2,,,3221-4814,Casa,Usado,,0,3,1180000000,Suroriente,5,38
Suroriente,520000,zonas verdes,circuito cerrado de tv,"closets 1, tipo de casa tradicional, tipo de comedor comedor independiente",,408,0,Entre 10 y 20 años,venta,3,Medellin,"Espectacular casa, cuatro  alcobas en el segundo nivel cada una con baño, en el primer nivel cuenta con un play room que podría ser destinado como alcoba en caso de requerirse, cocina, salón, comedor, baño social con ducha, alcoba y baño de servicio, terraza cubierta, jacuzzi y una amplia zona verde,Código Abad Faciolince CAS1239",POBLADO,3664,Abad Faciolince  S.A,,2,6.1807303,-75.55585,SAN LUCAS,,,5136-2865,Casa,Usado,13000000,13000000,4,2350000000,Suroriente,6,38
Noroccidente,,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria","area lote 256 m2, terraza/balcon balcon, vigilancia 0","comedor auxiliar, cuarto de servicio, estudio o biblioteca, hall de alcobas, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de parqueadero independiente, tipo acabado de piso madera, tipo de piso en alcobas madera, tipo de piso en estudio madera, vista exterior",,256,5,Entre 10 y 20 años,venta,3,Medellin,"Casa Unifamiliar 1 nivel.  2 salas comedor, 1 baño social, cocina integral abierta con barra americana amplia, pisos cerámica, patio, alcoba de servicio con baño, zona ropas, bar, muy buena iluminación. 2 nivel  5 alcobas amplias, 2 ellas con vestier una de ellas con baño como principal, star, pisos madera, 5 baños, biblioteca, closet madera en las de mas alcobas, terraza, gas natural, calentador de gas, balcón amplio, con muy buenos acabados. Venta de casa Santa Monica Medellin, cerca de la Iglesia, sector tranquilo.",Santa Mónica,3477,Arrendamientos Merino Hermanos y Cia Ltda,,1,6.2499166,-75.61341,SANTA MONICA,,,5076-208756,Casa,Usado,,0,5,740000000,Noroccidente,4,35
Suroccidente,340000,"zona para ninos, zonas verdes","conjunto cerrado, terraza/balcon balcon, vigilancia 24hrs","calefaccion, comedor auxiliar, estudio o biblioteca, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,170,5,Entre 10 y 20 años,venta,3,Medellin,"Amplia casa en unidad cerrada ubicada en La Mota, cuenta con 4 habitaciones + estudio o posible habitación balcón, patiojardin, cocina integral, 5 baños, sala, comedor y parqueadero para 2 carros La unidad cuenta con juegos infantiles y zonas verdes    Cerca al CC arkadia, clínica las Américas, Moll la mota",Belén La Mota,5319,GRUGES INMOBILIARIO,,2,6.2111855,-75.59919,URBANIZACION QUINTAS DEL SOL DE LA MOTA,,,11318-3501054,Casa,Usado,,0,4,570000000,Suroccidente,4,37
Suroccidente,390000,"zona para ninos, zonas verdes","jardin, vista panoramica, conjunto cerrado, terraza/balcon terraza","calefaccion, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,142,3,Entre 10 y 20 años,venta,3,Medellin,"En venta fantástica Casa unifamiliar  ubicada en Belén la Mota, cerca a la clínica Américas y al club Rodeo. Cuenta con 5 habitaciones, 3 baños, sala comedor, cocina, patio, cuarto til, 2 garages, y antejardín, 3 pisos.En unidad cerrada con juegos infantiles",Belén La Mota,5319,GRUGES INMOBILIARIO,,2,6.2131677,-75.59938,URBANIZACION QUINTAS DEL SOL DE LA MOTA,,,11318-3519252,Casa,Usado,,0,5,410000000,Suroccidente,5,37
Noroccidente,,"cerca centros comerciales, cerca colegios / universidades, cerca supermercados, sobre via principal","area lote 285 m2, terraza/balcon balcon, vigilancia 0","cuarto de servicio, estudio o biblioteca, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso ceramica, tipo de piso en alcobas ceramica, tipo de piso en estudio ceramica, vista exterior",,285,3,Entre 10 y 20 años,venta,3,Medellin,"Te ofrecemos casa de dos niveles ubicada en Los Colores. El inmueble cuenta con 3 habitaciones con closet, estudio o cuarta alcoba, 3 baños, sala, comedor, cocina integral semi abierta, alcoba de servicio, balcón con vista a la canalización, zona de ropas independiente y garaje doble lineal. Su ubicación es estratégica y privilegiada al estar cerca de centros comerciales, supermercados, clínicas, iglesias, colegios y universidades. Comunícate con nosotros para visitar esta propiedad.",Los Colores,2969,INMOBILIARIA MATTIS,,2,6.266178,-75.59099,LOS COLORES,,,3267-12210,Casa,Usado,,0,4,1200000000,Noroccidente,5,35
