ZoneName,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,areaPrivate,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,garages,latitude,longitude,neighborhood,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Suroriente,"Sendero peatonal, Zonas verdes","Area lote 404 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Jardín, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Chimenea, Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Jacuzzi, Zona de lavandería, Instalación de gas natural, Closets 0, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 0, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas laminado, Vista exterior","Cerca supermercados, Cerca transporte público, Sobre vía secundaria",404,404,5,Entre 10 y 20 años,venta,3,Medellín,"Casa en unidad cerrada en el sector de San Lucas con facil acceso a la Iglesia, supermercados y rutas de transporte publico. Piso en marmol y madera laminada, dos niveles, sala y comedor independientes con chimenea, estudio, estar de tv. 4 alcobas con baño en cada una, principal con jacuzzi, cocina integral con un toque muy moderno, jardin interno con terraza muy amplia. Balcones en el segundo nivel en las alcobas. Parqueaderos independientes. (2 cubiertos). Unidad de 40 casas, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",poblado,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,4,6.184817,-75.56895,SAN LUCAS,Casa,687-M2181605,Usado,S,0,0,4,2050000000,Suroriente,6,38
Suroriente,"Salón comunal, Zona para niños","Area lote 290 m², Area Terraza/Balcón 60 m², Circuito cerrado de TV, Jardín, Piscina, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Closets 1, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor sala comedor, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera, Vista exterior",Sobre vía secundaria,230,230,3,Entre 10 y 20 años,venta,3,Medellín,"Casa de dos niveles en unidad cerrada parte alta de El Tesoro, ambiente campestre, sector tranquilo. Piso en marmol y madera, hall de acceso, sala comedor, estudio, estar de tv, 3 alcobas con baño en cada una, cocina integral tipo americano, amplia terraza de aprox 60mts con zona verde. Parqueadero independiente. Piscina, sauna, parque infantil, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,1,6.190371,-75.55547,LOS BALSOS No.1,Casa,687-M1995399,Usado,S,0,0,3,990000000,Suroriente,6,38
,Zona de BBQ,"Area lote 240 m², Area Terraza/Balcón 4 m², Acceso para discapacitados, Conjunto cerrado, Terraza/Balcón balcón, Vigilancia 24hrs","Apto para niños, Calefacción, Comedor auxiliar, Tipo de cortinas ninguna, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Closets 4, Número de líneas teléfonicas 0, Se permite fumar, Calentador gas, Tipo de casa condominio, Tipo de cocina paralela, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero propio, Tipo acabado de piso porcelanato, Tipo de piso en alcobas porcelanato, Tipo de piso en comedor porcelanato, Tipo de piso en estudio porcelanato, Tipo de piso en sala porcelanato, Vista exterior","Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía secundaria",240,240,4,Entre 10 y 20 años,venta,3,Medellín,Casa de 4 niveles 4 habitaciones 4 banos cuarto de servicio con bano 1 oficina cocina full 3 salas comedor 2 parqueaderos,EL TESORO,Carrera 64b # 85-180 apto 203,4455,JEDY STRATEGIES & CIA LTDA,3167438656,2,0,0,EL TESORO,Casa,597-M2697096,Usado,S,0,0,4,800000000,,4,
Suroccidente,,,"Tipo de casa tradicional, Vista exterior",,145,145,2,Más de 20 años,venta,3,Medellín,"Casa sola , sector de campo amor casa lote propia para construir cerca a la avenida Guayabal, zona mixta en comercio y vivienda, tiene de frente ocho punto cero ocho metros y de fondo dieciocho metros.",Campo Amor,CLL 44 # 71-18,3497,URIVENTAS S.A.S,3147714100,0,6.210782,-75.586624,CAMPO AMOR,Casa,4855-9402,Usado,S,0,0,3,450000000,Suroccidente,4,37
Suroriente,,"Area lote 1250 m², Circuito cerrado de TV, Número de Ascensores 0, Terraza/Balcón ninguno, Vigilancia 0","Alarma, Citófonos, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Closets 1, Tipo de casa tradicional, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso porcelanato, Tipo de piso en alcobas cerámica, Vista exterior",,200,200,4,Entre 10 y 20 años,venta,3,Medellín,"Casa independiente para uso residencial en el sector de San Lucas a una cuadra de la iglesia, el mall y el colegio. (enseguida del mall trivento). Entorno muy tranquilo con facil acceso a rutas de transporte publico y gran variedad de servicios complementarios. Cuenta con dos niveles, piso en porcelanato y cerámica, 3 alcobas, baño en la alcoba ppal, vestier, Puerta de seguridad, hall de acceso, estar de tv, cocina integral, balcon y amplia lote con jardin (1.250mts). Area de parking para 4 vehiculos (2cubiertos). Tiene circuito cerrado de tv, citofonia y alarma.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,4,6.181222,-75.56824,SAN LUCAS,Casa,687-M2522013,Usado,S,0,0,3,1100000000,Suroriente,6,38
Nororiente,"Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Area lote 118 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Piscina, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón balcón, Vigilancia 24hrs","Citófonos, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Closets 4, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo acabado de piso marmol, Tipo de piso en alcobas cerámica, Vista interior",,118,118,4,Más de 20 años,venta,3,Medellín,"Casa en unidad cerrada ubicado sobre la parte alta de la loma del indio, con fácil acceso desde vía principal, rutas de transporte publico, entorno muy tranquilo con áreas verdes. Piso en mármol y cerámica, tres niveles, hall de acceso, sala y comedor independiente, estar de tv, 5 alcobas con baño en la principal, cocina integral tipo americano, patio, balcón, y parqueadero cubierto. Unidad con piscina, gym, parque infantil, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO LOMA DEL INDIO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,1,6.2267504,-75.561485,ASOMADERA No.1,Casa,687-M2732883,Usado,S,0,0,5,405000000,Nororiente,5,36
Suroriente,"Salón comunal, Zona para niños","Area lote 698 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Jacuzzi, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Closets 1, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera, Vista exterior","Cerca colegios / universidades, Sobre vía principal",350,350,5,Entre 10 y 20 años,venta,3,Medellín,"Casa en unidad cerrada en el sector Cola del Zorro. Facil acceso desde la Av Palmas. Puerta de seguridad, hall de acceso, piso en marmol y madera, dos niveles, acabados de lujo, sala y comedor independiente, estudio y estar de tv. 4 alcobas con baño en cada una, jacuzzi, alcoba de servicio. cocina integral con meson tipo americano, jardin interno de gran lote (lote 698mts) amplia terraza cubierta para zonas social adicional y parqueaderos cubiertos. Unidad con salon social, parque infantil, placa polideportiva, vigilancia 24 horas, citofonia y circuito cerrado de tv",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,4,6.2071004,-75.55168,EL TESORO,Casa,687-M2522048,Usado,S,0,0,4,1850000000,Suroriente,6,38
Noroccidente,"Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía secundaria",Vista panorámica,"Puerta seguridad, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo de estufa gas, Tipo de parqueadero propio, Tipo acabado de piso cerámica, Vista exterior",,185,185,5,Entre 5 y 10 años,venta,3,Medellín,"HERMOSA CASA PARA LA VENTA CUENTA CON 3 NIVELES, ESTA UBICADA EN EL BARRIO PILARICA CUENTA CON PARQUEADERO PRIVADO Y TERRAZA.",LA PILARICA,CARRERA 46 # 53 44 IN 204 ED COLSEGUROS,5416,INVERSIONES Y CONSULTORIAS INMOBILIARIAS SAS,3148293246,1,6.275061,-75.58251,BOSQUES DE SAN PABLO,Casa,11671-M2733161,Usado,S,0,0,4,475000000,Noroccidente,4,35
Nororiente,,"Cerca colegios / universidades, Cerca supermercados, Cerca transporte público, Sobre vía secundaria","Zona de lavandería, Instalación de gas natural, Closets 3, Tipo de casa tradicional, Tipo de cocina abierta, Tipo de comedor sala comedor, Tipo de estufa gas, Tipo acabado de piso cerámica, Vista interior",,94,94,3,Entre 5 y 10 años,venta,3,Medellín,CASA DE DOS NIVELES A LA VENTA EN LA MILAGROSA HABITACIONES CON CLOSET Y EXCELENTE RUTA DE TRANSPORTE,LA MILAGROSA,CARRERA 46 # 53 44 IN 204 ED COLSEGUROS,5416,INVERSIONES Y CONSULTORIAS INMOBILIARIAS SAS,3148293246,0,6.2398458,-75.55668,GERONA,Casa,11671-M2733010,Usado,S,0,0,3,210000000,Nororiente,3,36
Noroccidente,Zonas verdes,Terraza/Balcón balcón,"Calefacción, Parqueadero cubierto, Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,181,181,4,Más de 20 años,venta,3,Medellín,"SC708 Se vende casa lote en el Velódromo con un área de 181 mts2 cuenta con, 5 habitaciones, Vestier, 4 baños, 1 habitación de servicio, 1 baño de servicio, cocina semiintegral, salacomedor, calentador, zona de ropas, patio, 2 balcones, parqueadero, piso en baldosa, zonas verdes Cerca a Unidad deportiva Atanasio Girardot, estación metro, colegios, bancos, mercados.",EL VELODROMO,Carrera 81 #43-72,4697,GRUPO INTEGRA PROPIEDAD RAIZ,3162699187,1,6.2564673,-75.59419,EL VELODROMO,Casa,10164-1337193,Usado,S,,0,5,800000000,Noroccidente,5,35
Nororiente,"Cancha(s) de fútbol, Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Ascensor, Circuito cerrado de TV, Piscina, Vista panorámica, Conjunto cerrado, Número de Ascensores 1, Terraza/Balcón balcón, Vigilancia 24hrs","Calefacción, Parqueadero cubierto, Equipado / amoblado, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",Sobre vía principal,75,75,2,Entre 5 y 10 años,venta,3,Medellín,"Casa en venta ubicada en Medellín, CAMPO VALDEZ. Acogedor y amplio inmueble de 75 mts, distribuidos de la siguiente forma 3 alcobas, 2 baños, balcón, parqueadero, sala y comedor amplio. No amoblada. En un sector muy centrico de Medellín, con fáciles vías de acceso, y transporte publico recurrente, sector tranquilo y muy residencial.",MIRANDA,Cl 18 # 35 69,5441,PROPIEDADES Y PROYECTOS INMOBILIARIOS S.A.S.,3017479376,1,6.274854,-75.56086,MIRANDA,Casa,11705-3291481,Usado,S,,0,3,147000000,Nororiente,2,36
Suroriente,"Cancha(s) de basket, Cancha(s) de fútbol, Salón comunal, Zona para niños, Zonas verdes","Area lote 350 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Closets 3, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 2, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera",,350,350,5,Entre 10 y 20 años,venta,3,Medellín,"Casa en unidad cerrada sector Castropol, fácil acceso desde Las Palmas, cercano a rutas de transporte y a supermercados como D1 y Carulla. Ambiente tranquilo, de poco flujo vehicular. Piso en mármol y madera, tres niveles, puerta de seguridad, hall de acceso, sala y comedor independientes, estudio, biblioteca, estar de tv. Espacios muy amplios, 4 alcobas mas servicio con baño en cada una, cocina integral tipo americano, balcón y terraza, parqueaderos lineales cubiertos. Parque infantil, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,3,6.214415,-75.56346,CASTROPOL,Casa,687-M2556071,Usado,S,0,0,4,880000000,Suroriente,6,38
Suroriente,Gimnasio,Piscina 1,"Aire acondicionado, Tipo de casa tradicional",,1548,569,5,Más de 20 años,venta,3,Medellín,"Hermosa casa en Venta en sector exclusivo del Poblado,Calera Alta,con un Area Total de,de terreno y,mts construidos. La tranqulidad en medio de la Ciudad,rodeada de vegetación,piscina climatizada independiente,con zonas verdes,juegos infantiles,terraza techada con espacios amplios con vista a la Ciudad de Medellin. Salon Comedor,cocina cerrada, habitaciones cada una con baño y vestier,biblioteca,sala de Tv,Zona de ropas,cuarto del servicio,amplios closet de linos. La casa cuenta con otro espacio en el subsuelo donde encontramos una habitación con baño,vestier,adaptado para oficina,cuarto y baño opcional chofer, cuartos utiles,parqueadero cubierto con capacidad para carros. Cuarto de jardinera y equipos de piscina. Unidad Cerrada,con cancha,juegos infantiles. Porteria hs. Cercano a centros de salud,centro comercial el Tesoro,Mall comercial,colegios,guarderías,universidades,facil acceso a vías principales.",Medellín,cl 20 sur # 25 55,5440,CENTURY 21 RADIAL,3148243348,0,6.206182,-75.5539,EL TESORO,Casa,11704-101434,Usado,S,0,0,4,3100000000,Suroriente,6,38
Noroccidente,"Cancha(s) de basket, Cancha(s) de fútbol, Salón comunal, Zona para niños, Zonas verdes","Circuito cerrado de TV, Conjunto cerrado","Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,60,60,1,Entre 10 y 20 años,venta,3,Medellín,"COD 19093 Confortable casa bifamiliar en venta, hermosa y tranquila zona campestre rodeada de verde naturaleza y aire puro, con fácil acceso a todos los servicios necesarios para una excelente calidad de vida, área de 60 metros aproximadamente, sector Calasanz, 3 piso, estrato 3 en Unidad Cerrada. Nos ofrecen sus iluminados espacios zona social de sala comedor, mezanine, dos alcobas, un closet, un baño social enchapado y cabinado funcional cocina integral con extractor, anaquele",CALASANZ PARTE ALTA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.270033,-75.60285,CALASANZ PARTE ALTA,Casa,2895-2377664,Usado,S,,0,2,140000000,Noroccidente,3,35
Nororiente,Zonas verdes,Terraza/Balcón terraza,"Calefacción, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,62,62,2,Entre 5 y 10 años,venta,3,Medellín,"COD.20002 Cómoda casa bifamiliar en venta, zona residencial de estructuras tradicionales con cercanía a la Clínica El Rosario, Parroquia San Miguel Arcángel, Teatro El Águila Descalza, área de 72 metros aproximadamente, sector Villa Hermosa, 2 piso, estrato 3. Sus dos niveles de 62 metros construidos nos ofrecen, zona social de sala comedor, sala de estar, tres alcobas, dos closets, dos baños sociales enchapados y cabinados, muebles inferiores, calentador de paso abierta y",SAN MIGUEL,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.256648,-75.5558,SAN MIGUEL,Casa,2895-2729834,Usado,S,,0,3,150000000,Nororiente,3,36
Noroccidente,,,"Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol",,110,110,3,Entre 5 y 10 años,venta,3,Medellín,"COD.16408 Tradicional casa bifamiliar en venta, zona con estructuras de hasta tres niveles, cercanía a Planteles Educativos, espacios deportivos, comerciales y de entretenimiento, área de 110 metros aproximadamente, sector El Danubio en La América, 1 piso, estrato 4. Nos ofrecen sus amplios espacios, zona social de sala y comedor independientes, cuatro alcobas, tres closets, un baño privado y dos baños sociales enchapados y cabinados funcional cocina integral mixta con horno,",EL DANUBIO,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.2558064,-75.605286,EL DANUBIO,Casa,2895-1544456,Usado,S,,0,4,320000000,Noroccidente,4,35
Suroriente,"Cancha(s) de basket, Cancha(s) de fútbol, Zona para niños, Zonas verdes","Area lote 280 m², Circuito cerrado de TV, Piscina, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón ninguno, Vigilancia 24hrs","Ancho 0 m, Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Jacuzzi, Puerta seguridad, Zona de lavandería, Fondo 0 m, Instalación de gas natural, Closets 2, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 0, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso porcelanato, Tipo de piso en alcobas porcelanato, Vista exterior",,280,280,3,Más de 20 años,Venta y Arriendo,3,Medellín,"Casa en unidad cerrada en los parra con doble acceso desde vías principales, rutas de transporte publico, cerca al Mall Ventura y Casa Victoria . Piso en porcelanato, tres niveles, puerta de seguridad, sala y comedor independiente, estar de tv, 3 alcobas mas la de servicio con baño y jacuzzi en la principal, cocina integral abierta tipo americano, ventanales piso techo en zonas sociales y parqueaderos lineales cubiertos. Piscina, sauna, parque infantil, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.2004004,-75.568535,ALEJANDRIA,Casa,687-M2608417,Usado,S,5900000,5900000,3,920000000,Suroriente,6,38
